result,activation,f_bias,num_layers,initial_lr,lr_factor,lr_min,momentum,batch_size,size
0.213836398969482,rel,-7,10,0.0017064729393718465,0.9367570549245685,1e-05,0.16008130329691928,20,50
0.12350080321721423,tanh,-8,10,0.00927073918198806,0.9406296146017409,1e-05,0.9823689408951172,20,50
0.04271024696946127,rel,-1,10,0.0011002820443608136,0.976677920354358,1e-05,0.8504629216408888,20,50
0.10640869788934167,tanh,-9,10,0.007849871355929277,0.9608875649014756,1e-05,0.9070586947547068,20,50
4.736073523621487e-05,rel,-2,10,0.07963526282847558,0.9774649736229876,1e-05,0.006430907886198489,20,50
2.6158124199635442e-05,tanh,-2,10,0.5770326580989146,0.9779620244207344,1e-05,0.9747752607034024,20,50
0.13086739037636047,rel,-5,10,0.001379357820664961,0.9776671836029792,1e-05,0.751584178717636,20,50
0.24928698289177068,tanh,-10,10,0.0017777931993211977,0.943263480873689,1e-05,0.6814999315121849,20,50
0.00013065317132927905,rel,-8,10,0.21633173250368304,0.9830577411470172,1e-05,0.6980275581206958,20,50
0.0044307450664448425,tanh,-9,10,0.432786889353017,0.935255545141155,1e-05,0.9895960737917813,20,50
8.762077849216062e-05,rel,-3,10,0.23838309267708543,0.9572115932243721,1e-05,0.14012827727913824,20,50
6.095807310537937e-05,tanh,-2,10,0.14885456533237695,0.983594803094109,1e-05,0.9212866544196572,20,50
0.04323801143491195,rel,-10,10,0.03126002492818647,0.9260144834834265,1e-05,0.9199424859365881,20,50
0.005225630786387455,tanh,-7,10,0.07506807606752935,0.9783967433673488,1e-05,0.43302513981734403,20,50
0.0856990130127912,rel,-6,10,0.0075605385520294615,0.940665514466661,1e-05,0.594963491294104,20,50
0.049338186023427016,tanh,-1,10,0.010606153014915482,0.945315696522188,1e-05,0.19658062628475936,20,50
0.002920082376304028,rel,-9,10,0.17678953493392158,0.9377613402017468,1e-05,0.9665287369659574,20,50
0.14405722249532119,tanh,-4,10,0.0015037302378439461,0.9891249751232551,1e-05,0.8968588036915169,20,50
0.01283109018959177,rel,-4,10,0.003836635312031862,0.9843860819341199,1e-05,0.8822446681569235,20,50
0.0030196062920870943,tanh,-1,10,0.04930845425757092,0.9382188476549902,1e-05,0.9480986094450643,20,50
1.0226580451981585e-05,rel,-1,10,0.034173715739910134,0.9891029628882243,1e-05,0.7652041793226361,20,50
0.00013933086255196205,tanh,-6,10,0.28598880749053784,0.9891817022942019,1e-05,0.9254004977586802,20,50
0.03874209425172133,rel,-5,10,0.008790430363685493,0.9540536997214064,1e-05,0.9184752731086138,20,50
0.0622272270086687,tanh,-8,10,0.019005622501954415,0.9530645833925855,1e-05,0.4722902189113848,20,50
0.0002611618180071993,rel,-1,10,0.014213784725936275,0.9711346281942921,1e-05,0.04079523544754615,20,50
0.02776212231749378,tanh,-4,10,0.010876571060076886,0.9877030459748202,1e-05,0.4988792485913086,20,50
0.004898628427255043,rel,-6,10,0.022249883928873806,0.9722799382599443,1e-05,0.7012274120616113,20,50
0.0007779600712825546,tanh,-5,10,0.3277095414353967,0.9518887091489004,1e-05,0.7931168918613323,20,50
0.05050531383042471,rel,-5,10,0.001966416548449978,0.9865224842913066,1e-05,0.9223628759171763,20,50
0.12596589754537368,tanh,-2,10,0.011814892463850288,0.9079762656977158,1e-05,0.6959333623080515,20,50
0.0006785416845703725,rel,-6,10,0.05220239818414772,0.9720941455612462,1e-05,0.9530876262679411,20,50
0.11552835713730503,tanh,-1,10,0.0017067374383792936,0.9821774733749667,1e-05,0.8723656512432468,20,50
0.00011173029526480307,rel,-7,10,0.20989861685935682,0.9819419762384135,1e-05,0.4307178103012298,20,50
0.07944147701999948,tanh,-8,10,0.007771023829291871,0.9758501209999391,1e-05,0.28211422941242714,20,50
0.07218006499307619,rel,-6,10,0.003786473321183585,0.9752188305509721,1e-05,0.016168656068073384,20,50
2.0801427286456654e-05,tanh,-1,10,0.9170975716730485,0.980799328068292,1e-05,0.9807096685755003,20,50
0.0035999795199864954,rel,-5,10,0.05390157567756917,0.9327190113360194,1e-05,0.984619187510568,20,50
0.26821836941254634,tanh,-5,10,0.002021879233763972,0.9260241454599853,1e-05,0.9288099337961876,20,50
0.00011376548085760667,rel,-3,10,0.33751640708012953,0.9482098476048206,1e-05,0.9550173834994472,20,50
0.06861998233032258,tanh,-10,10,0.003827757864851546,0.9895436985031932,1e-05,0.01860263814765617,20,50
0.07772630619554546,rel,-7,10,0.015170744208784392,0.9214812462429269,1e-05,0.9891031186655107,20,50
3.3654720191384604e-05,tanh,-1,10,0.5712832747478495,0.9664338685091102,1e-05,0.9203905315440964,20,50
0.004777161467182547,tanh,-4,10,0.10222325483689042,0.9547892638320884,1e-05,0.9892766910664755,20,50
0.007047135175540603,rel,-8,10,0.6393193986387902,0.9190892667989097,1e-05,0.9590805609043302,20,50
,rel,-9,20,0.6467501367599049,0.9643642875768416,1e-05,0.9863750717405881,20,50
,rel,-8,20,0.7335098320809545,0.9363386696768197,1e-05,0.86169274032939,20,50
,rel,-1,20,0.3255897438252512,0.9881262829333479,1e-05,0.8838792628618428,20,50
,rel,-9,20,0.9505769037684058,0.9838260797527235,1e-05,0.7749236583289933,20,50
,rel,-1,20,0.2813440712792409,0.9038347257924432,1e-05,0.9849941071870847,20,50
,rel,-9,20,0.5824750692129541,0.9348102694977896,1e-05,0.9601648509174823,20,50
,rel,-6,20,0.5096801547828461,0.9609670796995917,1e-05,0.9090192597999274,20,50
,rel,-2,20,0.5098945636458249,0.9874649085953074,1e-05,0.9869404845048376,20,50
0.10788918422426408,rel,-8,20,0.0026566687957671935,0.9761637404773315,1e-05,0.7804108582167169,20,50
0.2770113517930731,tanh,-4,20,0.001285238990518355,0.9591084097528306,1e-05,0.9597627401716755,20,50
0.00868975878589678,rel,-7,20,0.01971383646775169,0.9697835884661922,1e-05,0.9577009098514275,20,50
0.07753544826425302,tanh,-9,20,0.028309784492674284,0.9157231586376289,1e-05,0.4619252395967032,20,50
0.0882746965366338,rel,-10,20,0.002640178314509048,0.9858111284859539,1e-05,0.9643827282082421,20,50
0.10767942820404036,tanh,-9,20,0.016810649749298502,0.9133673086495285,1e-05,0.1702942793573694,20,50
0.025001639596570233,rel,-1,20,0.0032901822781549,0.9583532358106802,1e-05,0.6893376564824625,20,50
0.2509817854287103,tanh,-9,20,0.002200471126601518,0.9253430885909567,1e-05,0.8946885306681989,20,50
0.004123640538731555,rel,-10,20,0.03317601516005025,0.9792745303186705,1e-05,0.9853017288071754,20,50
0.002180417109865459,tanh,-10,20,0.12292487554492994,0.9806337360827705,1e-05,0.9472686438641634,20,50
0.17569692751330634,rel,-8,20,0.004315875953039181,0.9041695985486908,1e-05,0.695118955486894,20,50
0.00010033505706515674,tanh,-1,20,0.5984728455523645,0.9361808565175418,1e-05,0.9827069488825458,20,50
0.039663258125828486,rel,-2,20,0.004089168443558137,0.9411869030157919,1e-05,0.9871998404093293,20,50
0.020509976798928013,tanh,-6,20,0.057553730435195107,0.958177091595357,1e-05,0.7287323856212902,20,50
0.041329951033578255,tanh,-9,20,0.021940304809438836,0.9684636427400205,1e-05,0.008531160868200938,20,50
0.00019393685847878277,rel,-2,20,0.03467890814082192,0.9541650157746784,1e-05,0.986899517528852,20,50
0.0417915724903966,tanh,-8,20,0.017633729296267053,0.9747880239278076,1e-05,0.9352665314725986,20,50
7.543018768223868e-05,rel,-3,20,0.2568502613699768,0.9498271110069624,1e-05,0.6222383878684934,20,50
0.06405826876859647,tanh,-10,20,0.011606202911827474,0.9719416704021222,1e-05,0.8997434435989855,20,50
0.10197083447797922,rel,-3,20,0.002239481620503472,0.9458846001276078,1e-05,0.8490225897606803,20,50
0.013654388488649905,tanh,-9,20,0.04944693276574363,0.9719791354258264,1e-05,0.9320021255553275,20,50
0.00016773361500714817,rel,-4,20,0.021775299122125266,0.9819775295919126,1e-05,0.9163435842043702,20,50
0.00013225788631185672,tanh,-3,20,0.11174836771035446,0.9859163790676846,1e-05,0.6912221582533256,20,50
0.02334085238056772,tanh,-7,20,0.03967150912094414,0.9648737466006998,1e-05,0.04525049255509683,20,50
0.14331170808159124,rel,-8,20,0.001826095634019646,0.9734732571441177,1e-05,0.031129634402268236,20,50
0.15308729201621218,rel,-2,20,0.0013489693171302411,0.9087781101982058,1e-05,0.987968653994015,20,50
0.15860507595585657,tanh,-9,20,0.004498662634136025,0.9518767584047186,1e-05,0.9816138207738946,20,50
0.0006740249817015695,rel,-10,20,0.08512074798273765,0.9833942074269136,1e-05,0.9022806318587744,20,50
0.0007236694876981982,tanh,-6,20,0.19541805188016387,0.9804662734698856,1e-05,0.9593177741729858,20,50
0.05088243088126182,tanh,-10,20,0.019355430983251293,0.965441219657378,1e-05,0.9848659656818727,20,50
0.11211870783707127,rel,-10,20,0.010650096026563746,0.9191822057574509,1e-05,0.9350835871118324,20,50
0.18476728065575784,tanh,-5,20,0.00111564374482175,0.9867091746920645,1e-05,0.5568023893809748,20,50
0.0008413104234369793,rel,-2,20,0.08112095334976742,0.9075174949946916,1e-05,0.9791264867689355,20,50
4.318661357766788e-05,tanh,-3,20,0.3432840554383212,0.9828913640069822,1e-05,0.5101470799413743,20,50
9.822569862080854e-05,tanh,-1,20,0.04794615089291531,0.9890893470779561,1e-05,0.7438143576149627,20,50
0.001542600627665955,rel,-10,20,0.03882280928808311,0.9854349427811239,1e-05,0.9621658886303806,20,50
0.00023457373283405995,tanh,-2,20,0.11588418142993462,0.9620840573179317,1e-05,0.9807728075213499,20,50
0.003300415557069963,rel,-9,20,0.03108883362766823,0.9786912064317966,1e-05,0.8677835605781136,20,50
0.026698370759969593,tanh,-3,20,0.020311481543360935,0.974634320843338,1e-05,0.9880153793335775,20,50
4.748752556805676e-05,rel,-6,20,0.153150980714521,0.9869247671382264,1e-05,0.9318970844727642,20,50
0.004168250560013499,tanh,-1,20,0.007697423571229515,0.9892004333096693,1e-05,0.7702328976653728,20,50
0.0003013961637339535,rel,-2,20,0.003133990074171956,0.9885410345963044,1e-05,0.9645632482576759,20,50
0.06188331309325683,tanh,-1,20,0.003288654225881272,0.9804683004954065,1e-05,0.34127059583362007,20,50
0.03284399690329276,rel,-5,20,0.003321954659604117,0.9794629555175401,1e-05,0.8746375286839414,20,50
0.13472855042278145,tanh,-2,20,0.0062765815132010995,0.9492668090850167,1e-05,0.9145431085226255,20,50
6.192373692891215e-05,rel,-5,20,0.17462979079176005,0.9746039693544734,1e-05,0.8844832393146169,20,50
0.00175538922324255,tanh,-8,20,0.6560808136090642,0.9529816524257748,1e-05,0.7206391459763819,20,50
0.2211603831318207,rel,-8,20,0.0018053390945954445,0.937225809805412,1e-05,0.8562212641547027,20,50
0.0003743327193689853,tanh,-3,20,0.19857692374904506,0.9604713475767443,1e-05,0.9727197662316588,20,50
0.020659266955352903,rel,-9,20,0.048737947467670885,0.9318148900893022,1e-05,0.7499890718954452,20,50
0.11131356355998044,tanh,-9,20,0.007142875386196019,0.9602501573562763,1e-05,0.6307956456331145,20,50
0.000307760094668997,rel,-7,20,0.02898982350334742,0.9882907563352872,1e-05,0.84758249192768,20,50
0.0004501733494653344,tanh,-3,20,0.060973333500180846,0.9843257418176743,1e-05,0.9865640261611957,20,50
0.021154170299577044,rel,-9,20,0.035819697068631785,0.9426883876730173,1e-05,0.9439861063809523,20,50
0.041470653037627925,tanh,-10,20,0.012600971850316483,0.9814196424666192,1e-05,0.7668362520797042,20,50
0.10043499189374658,rel,-10,20,0.010137330336902815,0.9334221662150819,1e-05,0.9881244844897706,20,50
8.375797954577635e-05,tanh,-4,20,0.2581193779442568,0.9871720720088438,1e-05,0.8443535853974089,20,50
0.008230919469581825,rel,-7,20,0.008928698749050279,0.982903146901186,1e-05,0.9815690012999676,20,50
0.20618457924885053,tanh,-10,20,0.0022222396266614007,0.9583100028940137,1e-05,0.47671844144087827,20,50
0.21107030301711832,rel,-9,20,0.002390064787923997,0.918368985941459,1e-05,0.18330171836933784,20,50
0.00010881686024679797,tanh,-3,20,0.2764116849516295,0.9729601754002609,1e-05,0.18109379500383027,20,50
0.0003850672672577183,rel,-8,20,0.40780119392985864,0.9836837571759017,1e-05,0.9723237483367256,20,50
0.00021980102425537805,tanh,-7,20,0.8353045207699397,0.9625653355062604,1e-05,0.9285995875502536,20,50
0.0962687433558749,rel,-9,20,0.0037626637545111336,0.9730063364497331,1e-05,0.936258140382382,20,50
0.21734254317001128,tanh,-6,20,0.0023034372067544237,0.9550876896817944,1e-05,0.8622640651752509,20,50
0.0005437839149784474,rel,-9,20,0.04287985391169029,0.9882788574860436,1e-05,0.9784260546943759,20,50
0.06054635285529851,tanh,-2,20,0.029458786348960837,0.9029045954732251,1e-05,0.9883355440124175,20,50
0.00016315349849840762,tanh,-1,20,0.6369780538849134,0.9364361147940613,1e-05,0.9466194419487739,20,50
0.10127662032974574,tanh,-8,20,0.005314386930491532,0.9760399802185562,1e-05,0.9695434399318772,20,50
0.00021378109603066906,rel,-3,20,0.442548219290886,0.9079609472117671,1e-05,0.8499248234251732,20,50
0.00015313590370648854,rel,-10,20,0.31607419450063895,0.9828126050106665,1e-05,0.7894949875700843,20,50
0.0009110792300880183,tanh,-6,20,0.3331366430962674,0.9592319040933762,1e-05,0.011117150627289685,20,50
0.00016499978828651477,rel,-8,20,0.3426717759289551,0.9727590899966486,1e-05,0.9633237180145108,20,50
0.008592719902389944,tanh,-6,20,0.06529082921710072,0.9740488641831636,1e-05,0.7462428827901102,20,50
0.028590631830661246,tanh,-7,20,0.07332783472514336,0.9333960138100951,1e-05,0.34944141614410373,20,50
0.01505630429212967,rel,-5,20,0.017298348790132454,0.9416669865634872,1e-05,0.8801037038828173,20,50
0.14257871521559234,tanh,-5,20,0.002916980021975943,0.9787108287251661,1e-05,0.4571901809812987,20,50
0.0003866362368131608,rel,-7,20,0.2921586605379114,0.9511748898377067,1e-05,0.6241437051299212,20,50
0.13781381882634014,tanh,-10,20,0.005929878549449723,0.9532454032377402,1e-05,0.7951532367441134,20,50
0.02164452737670217,tanh,-8,20,0.026045758315244975,0.9787345062643794,1e-05,0.5860641708642464,20,50
0.0020784553620014773,tanh,-6,20,0.2719114796927291,0.9502874666746236,1e-05,0.6466840876243951,20,50
0.0031801038169533063,rel,-6,20,0.0071427147168367944,0.9872976432287072,1e-05,0.9041178503618978,20,50
0.021537641939336025,tanh,-10,20,0.09531298670905396,0.9278567951610293,1e-05,0.9512209841493309,20,50
0.005009871152605192,rel,-6,20,0.019500224816090223,0.9704135889648897,1e-05,0.452861544973276,20,50
0.00014750754825778694,tanh,-5,20,0.5182806626181705,0.9718561236076357,1e-05,0.984008902530816,20,50
0.0001041750780840179,rel,-2,20,0.05500141792201327,0.9594347880787906,1e-05,0.9245704993675198,20,50
0.055007189323582374,tanh,-7,20,0.010994116346868232,0.9780707374583603,1e-05,0.8658318479782164,20,50
0.0023112090979700026,rel,-5,20,0.07617199768200568,0.9124496792323044,1e-05,0.8334967019632772,20,50
0.0003275203111946799,tanh,-3,20,0.11174279752915278,0.977022120385442,1e-05,0.9516078467872847,20,50
0.005548583340372715,tanh,-9,20,0.12786902466454142,0.9608539556862609,1e-05,0.11360147053657221,20,50
0.0006039405741625197,rel,-3,20,0.14681963118770638,0.9045594658898888,1e-05,0.9757687167298541,20,50
0.0004218556026880892,tanh,-4,20,0.14641603242396053,0.9798214504283557,1e-05,0.23103148986497946,20,50
,rel,-8,50,0.15194555324586026,0.9804859126766695,1e-05,0.9815486018080414,20,50
,rel,-4,50,0.8663210179408543,0.9752209050870255,1e-05,0.9738864832305207,20,50
,rel,-8,50,0.4560347131751143,0.987360673214086,1e-05,0.9554915566100847,20,50
,rel,-4,50,0.9472443287363239,0.9471187356473215,1e-05,0.8067185398100044,20,50
,rel,-2,50,0.004535560548609724,0.9886448985635883,1e-05,0.8883544053054002,20,50
,rel,-8,50,0.8730624886435561,0.9135660438610994,1e-05,0.616606548188574,20,50
,rel,-1,50,0.011126661756683245,0.9097763917024012,1e-05,0.9837010715145261,20,50
,rel,-2,50,0.2769389472578092,0.9859405802158989,1e-05,0.9012668947589568,20,50
,rel,-4,50,0.9165825303279834,0.9863110857482035,1e-05,0.4648412425121812,20,50
,rel,-8,50,0.4809888334525181,0.97329113976457,1e-05,0.9277418055600124,20,50
,rel,-1,50,0.027347346402838986,0.9844050205929165,1e-05,0.09308613766250051,20,50
,rel,-3,50,0.11928212357216486,0.9874106561814895,1e-05,0.7982703406309072,20,50
,rel,-3,50,0.019847927763491438,0.948489725791759,1e-05,0.9801366583348526,20,50
,rel,-2,50,0.5584124208430293,0.9889344390721586,1e-05,0.9868650672163964,20,50
,rel,-5,50,0.053808832281194596,0.9858019384659855,1e-05,0.6254811171950602,20,50
,rel,-3,50,0.33273255623846665,0.9881842292511007,1e-05,0.9554247372447607,20,50
,rel,-3,50,0.019197919038517544,0.9717205236714751,1e-05,0.9403876061406694,20,50
,rel,-3,50,0.31615269459720724,0.9818157192842152,1e-05,0.7564880694933617,20,50
,rel,-1,50,0.9359776036292077,0.9585001685486741,1e-05,0.9411532060310944,20,50
0.00023396390870701435,rel,-6,50,0.6011576138006646,0.9519982850922837,1e-05,0.9665089105046623,20,50
0.014285136912628634,rel,-7,50,0.009143499919628461,0.9779921297683478,1e-05,0.8973632317745851,20,50
0.08284545679281777,tanh,-7,50,0.014415942175451706,0.9509962751395385,1e-05,0.7350990333904337,20,50
0.02496449544404944,tanh,-4,50,0.017961003918733585,0.9849423917050265,1e-05,0.9207082296233953,20,50
0.1838501955534642,tanh,-9,50,0.00323526283457968,0.954385771468542,1e-05,0.9867770506306763,20,50
0.003774425204114474,tanh,-10,50,0.07053650558712829,0.9826126389870096,1e-05,0.9810183470072937,20,50
0.041708379359615105,tanh,-6,50,0.04841262051838198,0.9383232504260239,1e-05,0.9785640109597891,20,50
0.10556106420175639,rel,-8,50,0.0016002263989480106,0.9868195706905128,1e-05,0.3950166948135062,20,50
0.16315471696217232,tanh,-5,50,0.0013538921190645989,0.9895652570226006,1e-05,0.9304275387623814,20,50
0.0265434213541076,rel,-4,50,0.0021334967409949745,0.9834438312597156,1e-05,0.1481844061948866,20,50
0.0033391479559521146,rel,-9,50,0.07422491306410176,0.9533887436006037,1e-05,0.30377821819958306,20,50
0.6852435501217842,tanh,-2,50,0.002588378319209193,0.9889502001177927,1e-05,0.9716064032324281,20,50
0.2416406098458295,rel,-6,50,0.0010329742413159534,0.9596649651357106,1e-05,0.9846357155829111,20,50
0.2440408449213331,tanh,-4,50,0.003578443315208164,0.9512856374391643,1e-05,0.9884916201862108,20,50
0.1065070136927922,rel,-3,50,0.0023938767179285054,0.9350769562752754,1e-05,0.98024052479457,20,50
0.04868853777367622,rel,-9,50,0.004775868184853726,0.984877893166083,1e-05,0.27611977627823847,20,50
6.769194321274577e-06,tanh,-2,50,0.46954272383085954,0.9868239353275269,1e-05,0.5414118237632239,20,50
0.19504819446693486,tanh,-7,50,0.0012859709154619142,0.9800677098275409,1e-05,0.6229653626563683,20,50
2.301159227291743,tanh,-1,50,0.1452465461316717,0.9589017860412443,1e-05,0.17592143540710925,20,50
0.10332609492536478,rel,-10,50,0.001540127810258414,0.9889289037051974,1e-05,0.9163746946469867,20,50
0.1356558517209099,tanh,-8,50,0.0023181081454880796,0.9830434537699576,1e-05,0.06693957256816951,20,50
0.0023356126276144655,rel,-9,50,0.35350282792241383,0.9150788419726468,1e-05,0.9888508260734142,20,50
0.24647396611981093,tanh,-10,50,0.0024337532520803625,0.9196706165681632,1e-05,0.7594022658406582,20,50
0.1243675699137772,tanh,-7,50,0.005795739373702669,0.9658946969738548,1e-05,0.9740247905997134,20,50
0.05926334909433112,tanh,-8,50,0.033125019138058445,0.930175013975798,1e-05,0.9527044318135576,20,50
0.002628595743788805,rel,-5,50,0.03367738728751241,0.9408016508019478,1e-05,0.9634574567776485,20,50
0.0024259229051946532,rel,-8,50,0.06777272683646658,0.9506930319286115,1e-05,0.9302261928315316,20,50
0.07412153237188855,tanh,-5,50,0.03444813460722655,0.9218904672115973,1e-05,0.12587991296665502,20,50
0.03178017543278111,rel,-5,50,0.009131191829757315,0.9487920362498026,1e-05,0.8959991720145366,20,50
0.26313407317735255,tanh,-10,50,0.0013379765612553393,0.9530715395609423,1e-05,0.9212204906394011,20,50
8.194471400543006e-05,rel,-4,50,0.19829440904695178,0.9464209384264791,1e-05,0.013410931745985177,20,50
0.011149757845062292,tanh,-6,50,0.08618017460472778,0.9605894737948633,1e-05,0.9726658488567612,20,50
0.14425928400782867,tanh,-9,50,0.0019552280374801733,0.9840762756349665,1e-05,0.6934348942451158,20,50
0.00011018651479692683,tanh,-2,50,0.09965993624824825,0.9854387800654857,1e-05,0.9438698728293634,20,50
0.00014264191442020648,rel,-10,50,0.21056094145307397,0.9855449976144935,1e-05,0.9808931267605604,20,50
0.04800564157198338,tanh,-4,50,0.03770464263289312,0.9520333625712203,1e-05,0.8379752253966938,20,50
0.06793013333870719,tanh,-7,50,0.015670826310056094,0.961085525173549,1e-05,0.9796871103417463,20,50
0.0011793962574961276,tanh,-4,50,0.2837152896167728,0.9411109529789137,1e-05,0.9871004327554841,20,50
0.11451767963605623,rel,-10,50,0.001390289792455584,0.9876638843941409,1e-05,0.9308734238982838,20,50
0.09983640921216769,tanh,-5,50,0.009022715216278688,0.9704472739686747,1e-05,0.9370560364589691,20,50
0.05577669623762874,tanh,-6,50,0.01446812781044985,0.9728252880411925,1e-05,0.9841193614461002,20,50
2.533507643781633e-05,rel,-5,50,0.052590146013234716,0.9870933151626318,1e-05,0.1247280860143094,20,50
0.01531692836455386,rel,-5,50,0.003256915181500791,0.9863111574980363,1e-05,0.8376365414313341,20,50
